"ID_sim","SNR","Method","Retention","Nonzero","Prediction"
"2 59","0.0851118720078079","Lasso","1","2","69.4145143908417"
"2 59","0.0851118720078079","Relaxed Lasso","1","1","69.2657511082272"
"2 59","0.0851118720078079","RF","1","3","53.2766946771222"
"2 60","0.0851118720078079","Lasso","3","16","69.198234899394"
"2 60","0.0851118720078079","Relaxed Lasso","4","19","69.068905534352"
"2 60","0.0851118720078079","RF","3","7","57.1746001951554"
"2 61","0.0851118720078079","Lasso","0","0","51.115003318307"
"2 61","0.0851118720078079","Relaxed Lasso","0","0","51.6338326567542"
"2 61","0.0851118720078079","RF","1","6","45.9055147921824"
"2 62","0.0851118720078079","Lasso","1","1","80.9078157865513"
"2 62","0.0851118720078079","Relaxed Lasso","4","6","80.8587440199873"
"2 62","0.0851118720078079","RF","2","5","63.1057679309571"
"2 63","0.0851118720078079","Lasso","0","2","73.2940205070332"
"2 63","0.0851118720078079","Relaxed Lasso","0","0","73.3997690147312"
"2 63","0.0851118720078079","RF","1","5","64.4629218758748"
"2 64","0.0851118720078079","Lasso","1","2","59.460454684435"
"2 64","0.0851118720078079","Relaxed Lasso","1","2","59.3475503645556"
"2 64","0.0851118720078079","RF","1","3","47.5004063701237"
"2 65","0.0851118720078079","Lasso","2","10","66.6659123154715"
"2 65","0.0851118720078079","Relaxed Lasso","2","10","67.0114790510967"
"2 65","0.0851118720078079","RF","0","6","55.4218782098046"
"2 66","0.0851118720078079","Lasso","0","1","66.9464918074127"
"2 66","0.0851118720078079","Relaxed Lasso","0","1","66.9516286737175"
"2 66","0.0851118720078079","RF","1","8","52.412080729868"
"2 67","0.0851118720078079","Lasso","3","9","59.3718436604265"
"2 67","0.0851118720078079","Relaxed Lasso","2","6","60.9111688229996"
"2 67","0.0851118720078079","RF","1","2","46.9386607835709"
"2 68","0.0851118720078079","Lasso","3","7","56.8878710798434"
"2 68","0.0851118720078079","Relaxed Lasso","3","4","56.2437237411784"
"2 68","0.0851118720078079","RF","2","7","45.8812901564838"
"2 69","0.0851118720078079","Lasso","2","8","57.1573014283422"
"2 69","0.0851118720078079","Relaxed Lasso","0","0","57.9129739862849"
"2 69","0.0851118720078079","RF","2","4","49.050298417584"
"2 70","0.0851118720078079","Lasso","4","15","63.9043574750428"
"2 70","0.0851118720078079","Relaxed Lasso","4","9","64.4706710711228"
"2 70","0.0851118720078079","RF","3","6","49.3126116013801"
"2 71","0.0851118720078079","Lasso","2","6","67.9161028404113"
"2 71","0.0851118720078079","Relaxed Lasso","1","3","67.6732886317406"
"2 71","0.0851118720078079","RF","1","5","51.3604644202152"
"2 72","0.0851118720078079","Lasso","0","0","58.6885318778251"
"2 72","0.0851118720078079","Relaxed Lasso","0","0","58.7369899048728"
"2 72","0.0851118720078079","RF","2","4","49.0342646916691"
"2 73","0.0851118720078079","Lasso","0","0","64.5591461421027"
"2 73","0.0851118720078079","Relaxed Lasso","0","0","64.5030749414695"
"2 73","0.0851118720078079","RF","0","2","50.2833674264015"
"2 74","0.0851118720078079","Lasso","0","0","58.4212855195179"
"2 74","0.0851118720078079","Relaxed Lasso","0","0","58.470172079072"
"2 74","0.0851118720078079","RF","0","7","47.4074009318145"
"2 75","0.0851118720078079","Lasso","1","3","60.7205499759061"
"2 75","0.0851118720078079","Relaxed Lasso","1","2","60.544318592265"
"2 75","0.0851118720078079","RF","1","7","44.93273544218"
"2 76","0.0851118720078079","Lasso","2","6","66.6887347557295"
"2 76","0.0851118720078079","Relaxed Lasso","2","2","67.6794266971994"
"2 76","0.0851118720078079","RF","2","4","53.3641314056094"
"2 77","0.0851118720078079","Lasso","0","0","63.4942542004253"
"2 77","0.0851118720078079","Relaxed Lasso","0","0","64.225662202548"
"2 77","0.0851118720078079","RF","1","4","57.0599954666832"
"2 78","0.0851118720078079","Lasso","2","12","64.4387981215478"
"2 78","0.0851118720078079","Relaxed Lasso","2","7","63.9380773698416"
"2 78","0.0851118720078079","RF","1","6","45.7946222343826"
"2 79","0.0851118720078079","Lasso","0","0","85.685633568621"
"2 79","0.0851118720078079","Relaxed Lasso","0","1","84.8278866515298"
"2 79","0.0851118720078079","RF","2","6","62.9068208036134"
"2 80","0.0851118720078079","Lasso","1","12","56.081408971322"
"2 80","0.0851118720078079","Relaxed Lasso","1","1","56.0492523610536"
"2 80","0.0851118720078079","RF","1","5","48.4662736033286"
"2 81","0.0851118720078079","Lasso","2","9","75.7527486607633"
"2 81","0.0851118720078079","Relaxed Lasso","1","5","76.0271297291539"
"2 81","0.0851118720078079","RF","2","6","57.4759371216682"
"2 82","0.0851118720078079","Lasso","4","15","76.40364022954"
"2 82","0.0851118720078079","Relaxed Lasso","3","10","76.2899753866619"
"2 82","0.0851118720078079","RF","1","5","66.4511548986411"
"2 83","0.0851118720078079","Lasso","0","0","49.5572455238939"
"2 83","0.0851118720078079","Relaxed Lasso","0","2","49.7320467768063"
"2 83","0.0851118720078079","RF","1","7","42.8795656066436"
"2 84","0.0851118720078079","Lasso","0","0","83.021639506857"
"2 84","0.0851118720078079","Relaxed Lasso","0","0","84.122965827515"
"2 84","0.0851118720078079","RF","0","3","77.218671488362"
"2 85","0.0851118720078079","Lasso","0","0","49.1603815737119"
"2 85","0.0851118720078079","Relaxed Lasso","0","0","49.2356931745433"
"2 85","0.0851118720078079","RF","1","5","39.1618170443706"
"2 86","0.0851118720078079","Lasso","2","10","70.044913985964"
"2 86","0.0851118720078079","Relaxed Lasso","2","10","67.0115246543185"
"2 86","0.0851118720078079","RF","0","3","61.5383066017776"
"2 87","0.0851118720078079","Lasso","0","0","75.7073968110684"
"2 87","0.0851118720078079","Relaxed Lasso","0","0","75.5545753465574"
"2 87","0.0851118720078079","RF","1","5","62.8839197888552"
"2 88","0.0851118720078079","Lasso","0","0","57.6435942494"
"2 88","0.0851118720078079","Relaxed Lasso","0","0","57.1305897163749"
"2 88","0.0851118720078079","RF","2","6","48.5391076228839"
"2 89","0.0851118720078079","Lasso","2","13","78.5769110347325"
"2 89","0.0851118720078079","Relaxed Lasso","0","0","78.9789894704404"
"2 89","0.0851118720078079","RF","1","7","62.8053113639791"
"2 90","0.0851118720078079","Lasso","1","4","61.6685079118042"
"2 90","0.0851118720078079","Relaxed Lasso","1","2","61.6189873169685"
"2 90","0.0851118720078079","RF","1","6","57.5767818631614"
"2 91","0.0851118720078079","Lasso","1","2","65.6020788837935"
"2 91","0.0851118720078079","Relaxed Lasso","2","5","65.5351818923213"
"2 91","0.0851118720078079","RF","1","3","49.1982357741224"
"2 92","0.0851118720078079","Lasso","0","0","50.7300333106323"
"2 92","0.0851118720078079","Relaxed Lasso","0","1","50.5062182717352"
"2 92","0.0851118720078079","RF","1","4","35.79697515358"
"2 93","0.0851118720078079","Lasso","2","13","56.8067898043943"
"2 93","0.0851118720078079","Relaxed Lasso","0","1","56.7354395963512"
"2 93","0.0851118720078079","RF","0","5","46.3590743594285"
"2 94","0.0851118720078079","Lasso","0","0","66.3936257224665"
"2 94","0.0851118720078079","Relaxed Lasso","0","0","67.0858252134637"
"2 94","0.0851118720078079","RF","0","6","54.1356684646166"
"2 95","0.0851118720078079","Lasso","0","0","74.8584380580409"
"2 95","0.0851118720078079","Relaxed Lasso","0","0","74.5231444307929"
"2 95","0.0851118720078079","RF","0","2","61.5340200932159"
"2 96","0.0851118720078079","Lasso","0","0","65.5716119971326"
"2 96","0.0851118720078079","Relaxed Lasso","0","0","65.3948008690873"
"2 96","0.0851118720078079","RF","0","0","Inf"
"2 97","0.0851118720078079","Lasso","2","5","63.7909559725117"
"2 97","0.0851118720078079","Relaxed Lasso","2","5","63.9386846085617"
"2 97","0.0851118720078079","RF","2","5","49.4021736041673"
"2 98","0.0851118720078079","Lasso","2","2","70.4757363699168"
"2 98","0.0851118720078079","Relaxed Lasso","5","18","70.5249933350932"
"2 98","0.0851118720078079","RF","2","6","55.1861524786792"
"2 99","0.0851118720078079","Lasso","0","4","56.4135210695171"
"2 99","0.0851118720078079","Relaxed Lasso","0","0","56.0458085493068"
"2 99","0.0851118720078079","RF","0","0","Inf"
"2 100","0.0851118720078079","Lasso","0","0","56.9692285532681"
"2 100","0.0851118720078079","Relaxed Lasso","0","0","55.9894503895479"
"2 100","0.0851118720078079","RF","2","3","47.300045289376"
"3 1","0.14488061513347","Lasso","0","0","30.6792471072342"
"3 1","0.14488061513347","Relaxed Lasso","0","0","31.0219405606248"
"3 1","0.14488061513347","RF","1","4","29.1839360461246"
"3 2","0.14488061513347","Lasso","2","9","41.6543634693556"
"3 2","0.14488061513347","Relaxed Lasso","1","2","41.941365361174"
"3 2","0.14488061513347","RF","1","4","30.6616298216666"
"3 3","0.14488061513347","Lasso","0","0","47.0102168815017"
"3 3","0.14488061513347","Relaxed Lasso","5","16","46.8386974686279"
"3 3","0.14488061513347","RF","2","6","34.8772500115419"
"3 4","0.14488061513347","Lasso","0","0","36.5459035258192"
"3 4","0.14488061513347","Relaxed Lasso","0","0","36.6058544125019"
"3 4","0.14488061513347","RF","0","4","32.6650860978434"
"3 5","0.14488061513347","Lasso","1","2","44.154413891381"
"3 5","0.14488061513347","Relaxed Lasso","1","2","43.9909617191072"
"3 5","0.14488061513347","RF","2","7","35.987085106172"
"3 6","0.14488061513347","Lasso","3","10","31.8176230511272"
"3 6","0.14488061513347","Relaxed Lasso","3","10","31.8679011016402"
"3 6","0.14488061513347","RF","0","2","25.7225153736028"
"3 7","0.14488061513347","Lasso","0","0","35.4392773762663"
"3 7","0.14488061513347","Relaxed Lasso","0","0","34.8684132345538"
"3 7","0.14488061513347","RF","1","4","26.9050865971489"
"3 8","0.14488061513347","Lasso","3","4","31.0742529824003"
"3 8","0.14488061513347","Relaxed Lasso","5","11","30.8143983120973"
"3 8","0.14488061513347","RF","2","4","24.7627360467064"
"3 9","0.14488061513347","Lasso","0","0","46.5113869192405"
"3 9","0.14488061513347","Relaxed Lasso","0","0","46.9701206872837"
"3 9","0.14488061513347","RF","2","9","42.3200363775535"
"3 10","0.14488061513347","Lasso","4","18","40.4943282221974"
"3 10","0.14488061513347","Relaxed Lasso","4","6","40.7450005323173"
"3 10","0.14488061513347","RF","3","7","34.0839247974603"
"3 11","0.14488061513347","Lasso","2","13","31.2913528155592"
"3 11","0.14488061513347","Relaxed Lasso","2","11","30.5640903734598"
"3 11","0.14488061513347","RF","1","5","25.2877487338451"
"3 12","0.14488061513347","Lasso","2","4","51.3417376859723"
"3 12","0.14488061513347","Relaxed Lasso","1","1","51.1815159114601"
"3 12","0.14488061513347","RF","2","4","39.0427041995334"
"3 13","0.14488061513347","Lasso","1","4","36.1705157761357"
"3 13","0.14488061513347","Relaxed Lasso","1","2","36.180113524713"
"3 13","0.14488061513347","RF","1","4","29.7318420173368"
"3 14","0.14488061513347","Lasso","1","2","39.1440782219572"
"3 14","0.14488061513347","Relaxed Lasso","2","4","39.2294035644033"
"3 14","0.14488061513347","RF","2","4","33.5898924050618"
"3 15","0.14488061513347","Lasso","4","9","35.0412515895181"
"3 15","0.14488061513347","Relaxed Lasso","0","0","35.0088790863048"
"3 15","0.14488061513347","RF","0","5","28.9587767593964"
"3 16","0.14488061513347","Lasso","3","6","40.907042706115"
"3 16","0.14488061513347","Relaxed Lasso","3","6","40.2453351610137"
"3 16","0.14488061513347","RF","3","8","32.1178263026208"
"3 17","0.14488061513347","Lasso","3","7","29.7031884265113"
"3 17","0.14488061513347","Relaxed Lasso","3","4","29.7282708736692"
"3 17","0.14488061513347","RF","1","7","22.8229462667537"
"3 18","0.14488061513347","Lasso","1","1","49.439234910429"
"3 18","0.14488061513347","Relaxed Lasso","3","4","49.6376387111035"
"3 18","0.14488061513347","RF","2","6","37.3092468232041"
"3 19","0.14488061513347","Lasso","4","12","37.971994635849"
"3 19","0.14488061513347","Relaxed Lasso","4","11","36.548826970484"
"3 19","0.14488061513347","RF","2","3","29.9174719640349"
"3 20","0.14488061513347","Lasso","0","0","34.8917647714766"
"3 20","0.14488061513347","Relaxed Lasso","0","0","34.9187594642779"
"3 20","0.14488061513347","RF","1","8","28.558152882959"
"3 21","0.14488061513347","Lasso","0","0","41.7922061640823"
"3 21","0.14488061513347","Relaxed Lasso","0","0","41.3841941492799"
"3 21","0.14488061513347","RF","0","0","Inf"
"3 22","0.14488061513347","Lasso","1","1","42.8750556504963"
"3 22","0.14488061513347","Relaxed Lasso","1","1","43.2792701128972"
"3 22","0.14488061513347","RF","1","6","35.4674647637104"
"3 23","0.14488061513347","Lasso","1","1","35.6144486950355"
"3 23","0.14488061513347","Relaxed Lasso","1","1","35.7872159116228"
"3 23","0.14488061513347","RF","1","5","29.9857627091916"
"3 24","0.14488061513347","Lasso","4","13","41.0324415240168"
"3 24","0.14488061513347","Relaxed Lasso","4","8","43.1082066754043"
"3 24","0.14488061513347","RF","3","7","32.3805431112504"
"3 25","0.14488061513347","Lasso","0","2","34.5712932653073"
"3 25","0.14488061513347","Relaxed Lasso","0","2","34.6611719327796"
"3 25","0.14488061513347","RF","1","6","30.5954032997521"
"3 26","0.14488061513347","Lasso","0","0","39.4273142700536"
"3 26","0.14488061513347","Relaxed Lasso","0","0","39.5580927845248"
"3 26","0.14488061513347","RF","1","5","35.6282461052221"
"3 27","0.14488061513347","Lasso","4","7","39.403733396499"
"3 27","0.14488061513347","Relaxed Lasso","4","5","39.2809836516167"
"3 27","0.14488061513347","RF","2","4","32.3382772265784"
"3 28","0.14488061513347","Lasso","4","12","55.990612187822"
"3 28","0.14488061513347","Relaxed Lasso","2","5","55.9836531633177"
"3 28","0.14488061513347","RF","0","0","Inf"
"3 29","0.14488061513347","Lasso","0","0","44.9316099595536"
"3 29","0.14488061513347","Relaxed Lasso","1","2","44.5335980703203"
"3 29","0.14488061513347","RF","1","6","40.403642755937"
"3 30","0.14488061513347","Lasso","3","10","39.9441324479316"
"3 30","0.14488061513347","Relaxed Lasso","3","9","35.2570114047345"
"3 30","0.14488061513347","RF","1","5","30.7546642293157"
"3 31","0.14488061513347","Lasso","2","8","49.0477985246852"
"3 31","0.14488061513347","Relaxed Lasso","0","0","49.1857601885534"
"3 31","0.14488061513347","RF","2","7","35.6875433379347"
"3 32","0.14488061513347","Lasso","0","0","47.4496093958137"
"3 32","0.14488061513347","Relaxed Lasso","0","1","47.4194841978819"
"3 32","0.14488061513347","RF","1","5","38.0543888738434"
"3 33","0.14488061513347","Lasso","0","0","35.087584847657"
"3 33","0.14488061513347","Relaxed Lasso","1","4","34.8750174930078"
"3 33","0.14488061513347","RF","1","5","28.0455990396779"
"3 34","0.14488061513347","Lasso","0","0","36.9183450508891"
"3 34","0.14488061513347","Relaxed Lasso","0","0","37.2487909779857"
"3 34","0.14488061513347","RF","1","6","31.6433373143837"
"3 35","0.14488061513347","Lasso","0","0","34.9995025121223"
"3 35","0.14488061513347","Relaxed Lasso","0","0","34.5225900406224"
"3 35","0.14488061513347","RF","1","6","31.3782659755589"
"3 36","0.14488061513347","Lasso","3","24","43.0468520596279"
"3 36","0.14488061513347","Relaxed Lasso","1","2","42.6648255648425"
"3 36","0.14488061513347","RF","2","5","29.2274242870866"
"3 37","0.14488061513347","Lasso","2","3","36.2176314755401"
"3 37","0.14488061513347","Relaxed Lasso","5","15","36.2018817266799"
"3 37","0.14488061513347","RF","2","7","31.5996786167136"
"3 38","0.14488061513347","Lasso","0","0","32.9556316359013"
"3 38","0.14488061513347","Relaxed Lasso","4","7","32.7589607511784"
"3 38","0.14488061513347","RF","3","5","25.6920551296602"
"3 39","0.14488061513347","Lasso","0","0","43.0361131169908"
"3 39","0.14488061513347","Relaxed Lasso","0","0","42.8756198792456"
"3 39","0.14488061513347","RF","3","7","33.514658619007"
"3 40","0.14488061513347","Lasso","2","3","34.1706323737222"
"3 40","0.14488061513347","Relaxed Lasso","3","11","34.1334443870863"
"3 40","0.14488061513347","RF","2","5","26.8138005269744"
"3 41","0.14488061513347","Lasso","0","0","51.6410861155328"
"3 41","0.14488061513347","Relaxed Lasso","4","6","50.9398779840312"
"3 41","0.14488061513347","RF","1","3","42.6217312711293"
"3 42","0.14488061513347","Lasso","4","20","45.7780611745783"
"3 42","0.14488061513347","Relaxed Lasso","4","20","45.8938791933179"
"3 42","0.14488061513347","RF","3","7","34.3776420463875"
"3 43","0.14488061513347","Lasso","2","5","39.8637730020921"
"3 43","0.14488061513347","Relaxed Lasso","2","3","39.846712050184"
"3 43","0.14488061513347","RF","3","5","35.2869257273073"
"3 44","0.14488061513347","Lasso","3","12","41.0971944698353"
"3 44","0.14488061513347","Relaxed Lasso","3","3","41.712864815209"
"3 44","0.14488061513347","RF","3","8","34.7543467300177"
"3 45","0.14488061513347","Lasso","0","0","55.435211221138"
"3 45","0.14488061513347","Relaxed Lasso","0","0","55.0858080196192"
"3 45","0.14488061513347","RF","1","3","48.3790976577945"
"3 46","0.14488061513347","Lasso","4","20","41.0118594730737"
"3 46","0.14488061513347","Relaxed Lasso","0","0","42.093012395898"
"3 46","0.14488061513347","RF","1","5","35.90861999705"
"3 47","0.14488061513347","Lasso","3","8","47.769656525573"
"3 47","0.14488061513347","Relaxed Lasso","3","7","47.962437551268"
"3 47","0.14488061513347","RF","3","5","35.9590751373862"
"3 48","0.14488061513347","Lasso","2","3","40.0393716925198"
"3 48","0.14488061513347","Relaxed Lasso","2","2","40.0877132014676"
"3 48","0.14488061513347","RF","2","4","32.5040560826201"
"3 49","0.14488061513347","Lasso","1","1","39.0794214182449"
"3 49","0.14488061513347","Relaxed Lasso","0","0","39.800536345672"
"3 49","0.14488061513347","RF","1","5","32.8316677654571"
"3 50","0.14488061513347","Lasso","0","0","38.5764758259793"
"3 50","0.14488061513347","Relaxed Lasso","0","0","38.3240564408298"
"3 50","0.14488061513347","RF","2","7","31.5170423889858"
"3 51","0.14488061513347","Lasso","1","3","53.8704006187563"
"3 51","0.14488061513347","Relaxed Lasso","0","0","54.3672277944583"
"3 51","0.14488061513347","RF","1","3","46.1542404915831"
"3 52","0.14488061513347","Lasso","3","12","36.4456687443708"
"3 52","0.14488061513347","Relaxed Lasso","3","5","36.5946166694344"
"3 52","0.14488061513347","RF","1","6","28.5931859470629"
"3 53","0.14488061513347","Lasso","1","1","45.0271312621461"
"3 53","0.14488061513347","Relaxed Lasso","1","1","44.7654986065993"
"3 53","0.14488061513347","RF","1","6","36.7889868903536"
"3 54","0.14488061513347","Lasso","1","10","40.1553919713938"
"3 54","0.14488061513347","Relaxed Lasso","1","7","40.3086454358734"
"3 54","0.14488061513347","RF","1","7","34.071836196897"
"3 55","0.14488061513347","Lasso","0","0","39.895664956344"
"3 55","0.14488061513347","Relaxed Lasso","0","0","39.6654535835124"
"3 55","0.14488061513347","RF","0","7","33.788173223808"
"3 56","0.14488061513347","Lasso","0","1","43.5128439078081"
"3 56","0.14488061513347","Relaxed Lasso","0","1","43.4989617495884"
"3 56","0.14488061513347","RF","0","3","40.8739623020099"
"3 57","0.14488061513347","Lasso","2","2","50.8239781776957"
